,Unnamed: 0,text,line,start_pos,end_pos,file,class,Y,Predicted_Values
3621,624,"['lgs', 'fire', 'pra', 'hra']",130.0,1865.0,1913.0,ML13182A476.txt,0.0,U,U
4000,4,"['the', 'enclosed', 'report', 'presents', 'the', 'results', 'of', 'these']",0.0,631.0,693.0,wat_2000010.txt,0.0,U,U
4003,7,"['based', 'on', 'the', 'results', 'of', 'these', 'two', 'issues', 'were', 'evaluated', 'under', 'the', 'risk', 'significance', 'determination', 'process', 'and', 'were', 'determined', 'to', 'be', 'of', 'very', 'low', 'safety', 'significance']",0.0,1056.0,1241.0,wat_2000010.txt,0.0,U,N
4006,10,"['if', 'you', 'contest', 'the', 'violation', 'or', 'the', 'significance', 'of', 'these', 'noncited', 'you', 'should', 'provide', 'response', 'within', 'days', 'of', 'the', 'date', 'of', 'this', 'inspection', 'with', 'the', 'basis', 'for', 'your', 'to', 'the', 'nuclear', 'regulatory', 'document', 'control', 'dc', 'with', 'copies', 'to', 'the', 'regional', 'nuclear', 'regulatory', 'region', 'ryan', 'plaza', 'suite', 'texas', 'the', 'office', 'of', 'nuclear', 'regulatory', 'dc', 'and', 'the', 'nrc', 'resident', 'inspector', 'at', 'waterford', 'steam', 'electric', 'unit']",0.0,1622.0,2247.0,wat_2000010.txt,1.0,U,U
4011,15,"['should', 'you', 'have', 'any', 'questions', 'concerning', 'this', 'we', 'will', 'be', 'pleased', 'to', 'discuss', 'them', 'with']",6.0,0.0,102.0,wat_2000010.txt,0.0,U,U
4012,16,[],6.0,102.0,112.0,wat_2000010.txt,0.0,U,U
4014,18,"['linda', 'joy', 'chief', 'project', 'branch', 'division', 'of', 'reactor', 'projects', 'docket']",9.0,0.0,79.0,wat_2000010.txt,0.0,U,U
4016,20,"['nrc', 'inspection', 'report']",9.0,99.0,144.0,wat_2000010.txt,0.0,U,U
4024,28,"['box', 'baton', 'louisiana', 'parish', 'president', 'charles', 'parish']",15.0,105.0,189.0,wat_2000010.txt,0.0,U,U
4035,39,"['physical', 'security', 'inspector', 'reactor', 'safeguards', 'nrr', 'project', 'branch']",23.0,344.0,460.0,wat_2000010.txt,0.0,U,U
4046,50,"['the', 'licensee', 'entered', 'the', 'technical', 'specification', 'but', 'did', 'not', 'adequately', 'take', 'samples', 'once', 'per', 'hours', 'as', 'required', 'by', 'action']",31.0,1045.0,1172.0,wat_2000010.txt,0.0,N,U
4051,55,"['physical', 'protection']",31.0,1910.0,1951.0,wat_2000010.txt,0.0,U,U
4054,58,"['procedure', 'of', 'safeguard', 'revision', 'section', 'requires', 'that', 'safeguards', 'information', 'not', 'be', 'or', 'stored', 'on', 'an', 'automatic', 'data', 'processing', 'system', 'that', 'is', 'connected', 'to', 'local', 'area', 'or', 'wide', 'area']",31.0,2164.0,2414.0,wat_2000010.txt,0.0,U,N
4057,61,"['the', 'inspectors', 'found', 'that', 'the', 'issue', 'had', 'very', 'low', 'risk', 'significance', 'because', 'there', 'were', 'no', 'similar', 'findings', 'in', 'the', 'last', 'quarters']",31.0,2695.0,2839.0,wat_2000010.txt,0.0,U,N
4059,63,"['reactor', 'safety', 'initiating', 'mitigating', 'barrier', 'integrity']",33.0,189.0,276.0,wat_2000010.txt,0.0,U,U
4065,69,"['fuel', 'handling', 'building']",35.0,816.0,858.0,wat_2000010.txt,0.0,U,U
4068,72,[],37.0,0.0,4.0,wat_2000010.txt,0.0,U,U
4074,78,"['level', 'of', 'the', 'reactor', 'auxiliary']",45.0,0.0,52.0,wat_2000010.txt,0.0,U,U
4077,81,[],45.0,192.0,194.0,wat_2000010.txt,0.0,U,U
4078,82,"['issues', 'and', 'findings', 'there', 'were', 'no', 'findings', 'identified', 'during', 'this']",45.0,194.0,271.0,wat_2000010.txt,0.0,U,U
4085,89,"['issues', 'and', 'findings', 'there', 'were', 'no', 'findings', 'identified', 'during', 'this']",45.0,1108.0,1185.0,wat_2000010.txt,0.0,U,U
4091,95,"['the', 'inspectors', 'reviewed', 'the', 'maintenance', 'rule', 'unavailability', 'and', 'reliability', 'criteria', 'for', 'these']",45.0,1905.0,2028.0,wat_2000010.txt,1.0,U,U
4095,99,[],49.0,0.0,1.0,wat_2000010.txt,0.0,U,U
4098,102,[],51.0,158.0,160.0,wat_2000010.txt,0.0,U,U
4101,105,"['inspection', 'scope', 'the', 'inspectors', 'work', 'control', 'package', 'mai', 'for', 'maintenance', 'on', 'charging', 'pump', 'to', 'determine', 'the', 'extent', 'of', 'work', 'planned', 'and', 'that', 'appropriate', 'risk', 'assessments', 'had', 'been', 'considered', 'in', 'accordance', 'with', 'procedures', 'of', 'revision', 'and', 'scheduling', 'of', 'station', 'revision']",51.0,312.0,667.0,wat_2000010.txt,1.0,U,N
4103,107,"['maintenance', 'action', 'item', 'which', 'was', 'generated', 'to', 'perform', 'corrective', 'maintenance', 'on', 'the', 'auxiliary', 'component', 'cooling', 'water', 'header', 'component', 'cooling', 'water', 'heat', 'exchanger', 'outlet', 'temperature', 'control', 'valve']",51.0,842.0,1059.0,wat_2000010.txt,0.0,U,N
4104,108,"['this', 'valve', 'failed', 'during', 'the', 'inspection']",51.0,1059.0,1106.0,wat_2000010.txt,0.0,U,U
4108,112,"['operability', 'evaluations']",59.0,0.0,45.0,wat_2000010.txt,0.0,U,U
4116,120,[],61.0,317.0,319.0,wat_2000010.txt,0.0,U,U
4123,127,"['the', 'exact', 'time', 'of', 'this', 'action', 'could', 'not', 'be']",61.0,1315.0,1369.0,wat_2000010.txt,0.0,U,U
4126,130,"['at', 'approximately', 'on', 'august', 'technician', 'collecting', 'the', 'sample', 'questioned', 'the', 'validity', 'of', 'the', 'sample', 'because', 'of', 'the', 'location', 'of', 'the', 'alternate', 'sample']",61.0,1647.0,1812.0,wat_2000010.txt,0.0,U,N
4129,133,"['with', 'component', 'cooling', 'water', 'pump', 'ab', 'the', 'sample', 'was', 'obtained', 'from', 'dead']",61.0,2138.0,2238.0,wat_2000010.txt,0.0,U,U
4139,143,"['issues', 'and', 'findings', 'there', 'were', 'no', 'findings', 'identified', 'during', 'this']",69.0,0.0,77.0,wat_2000010.txt,0.0,U,U
4141,145,"['inspection', 'scope', 'the', 'inspectors', 'setup', 'for', 'and', 'portions', 'of', 'scheduled', 'surveillance', 'test', 'of', 'component', 'cooling', 'water', 'makeup', 'pump']",71.0,39.0,180.0,wat_2000010.txt,0.0,U,U
4143,147,"['the', 'inspectors', 'also', 'reviewed', 'attachment', 'cooling', 'water', 'makeup', 'pump', 'ist', 'and', 'verified', 'that', 'the', 'surveillance', 'acceptance', 'criteria', 'had', 'been']",71.0,322.0,486.0,wat_2000010.txt,0.0,U,N
4147,151,"['the', 'inspectors', 'observed', 'removal', 'of', 'the', 'new', 'fuel', 'assemblies', 'from', 'the', 'shipping', 'inspection', 'of', 'the', 'new', 'and', 'placement', 'of', 'the', 'new', 'fuel', 'assemblies', 'into', 'the', 'spent', 'fuel', 'pool', 'for', 'storage', 'until', 'the', 'refueling']",71.0,878.0,1100.0,wat_2000010.txt,0.0,U,N
4149,153,[],75.0,0.0,1.0,wat_2000010.txt,0.0,U,U
4154,158,"['reviewed', 'and', 'self', 'assessments', 'of', 'the', 'following', 'behavior', 'access', 'supervisor', 'and', 'escort', 'and', 'requalification']",81.0,243.0,449.0,wat_2000010.txt,0.0,U,U
4156,160,"['reviewed', 'condition', 'licensee', 'event', 'safeguards', 'event', 'selected', 'security', 'event', 'and', 'for', 'the', 'access', 'authorization', 'program', 'to', 'determine', 'the', 'ability', 'to', 'identify', 'and', 'resolve']",81.0,681.0,935.0,wat_2000010.txt,0.0,U,N
4165,169,"['interviewed', 'security', 'personnel', 'concerning', 'the', 'proper', 'operation', 'of', 'the', 'explosive', 'and', 'metal', 'and', 'key', 'card']",93.0,341.0,478.0,wat_2000010.txt,0.0,U,U
4171,175,"['reviewed', 'condition', 'licensee', 'event', 'safeguards', 'event', 'selected', 'security', 'event', 'and', 'for', 'the', 'access', 'control', 'program', 'in', 'order', 'to', 'identify', 'the', 'ability', 'to', 'identify', 'and', 'resolve', 'problems', 'with', 'the', 'access', 'control']",99.0,441.0,729.0,wat_2000010.txt,1.0,U,N
4180,184,"['inspection', 'scope', 'the', 'inspectors', 'reviewed', 'the', 'following', 'waterford', 'security', 'revision', 'changes', 'and', 'waterford', 'and', 'qualification', 'revision', 'changes', 'and', 'and', 'waterford', 'contingency', 'revision', 'changes', 'and', 'to', 'determine', 'if', 'requirements', 'of', 'cfr', 'had', 'been']",113.0,49.0,402.0,wat_2000010.txt,1.0,U,N
4184,188,"['issues', 'and', 'findings', 'there', 'were', 'no', 'findings', 'identified', 'during', 'this']",119.0,0.0,77.0,wat_2000010.txt,0.0,U,U
4186,190,"['other', 'activities']",123.0,0.0,21.0,wat_2000010.txt,0.0,U,U
4187,191,"['performance', 'indicator', 'verification', 'safety', 'system', 'unavailability', 'high', 'pressure', 'injection', 'system']",125.0,0.0,112.0,wat_2000010.txt,0.0,U,U
4192,196,"['issues', 'and', 'findings', 'there', 'were', 'no', 'findings', 'identified', 'during', 'this']",127.0,221.0,298.0,wat_2000010.txt,0.0,U,U
4196,200,"['issues', 'and', 'findings', 'there', 'were', 'no', 'findings', 'identified', 'during', 'this']",129.0,0.0,77.0,wat_2000010.txt,0.0,U,U
4197,201,"['event', 'licensee', 'event', 'report', 'loss', 'of', 'control', 'of', 'safeguards', 'information', 'on', 'may', 'the', 'licensee', 'discovered', 'that', 'document', 'containing', 'significant', 'safeguards', 'information', 'was', 'on', 'the', 'local', 'area', 'network']",131.0,0.0,263.0,wat_2000010.txt,1.0,U,N
4199,203,"['procedure', 'of', 'safeguard', 'revision', 'section', 'states', 'that', 'safeguards', 'information', 'may', 'not', 'be', 'or', 'stored', 'on', 'an', 'automatic', 'data', 'processing', 'system', 'that', 'is', 'connected', 'to', 'local', 'area', 'network', 'or', 'wide', 'area']",131.0,325.0,587.0,wat_2000010.txt,0.0,U,N
4203,207,"['corrective', 'action', 'program', 'as', 'condition', 'report']",133.0,0.0,95.0,wat_2000010.txt,1.0,U,U
4207,211,"['the', 'camera', 'system', 'remained', 'operable', 'and', 'indicated', 'that', 'all', 'alarms', 'that', 'were', 'received', 'were', 'weather']",133.0,459.0,565.0,wat_2000010.txt,0.0,U,U
4208,212,"['licensee', 'event', 'report', 'safeguards', 'computer', 'vulnerability', 'on', 'june', 'the', 'licensee', 'discovered', 'that', 'security', 'computer', 'emergency', 'mode', 'software', 'flag', 'was', 'incorrectly', 'enabled', 'in', 'the', 'security', 'system']",133.0,565.0,795.0,wat_2000010.txt,0.0,U,U
4213,217,"['this', 'issue', 'was', 'entered', 'into', 'the', 'corrective', 'action', 'program', 'as', 'condition', 'report']",133.0,1316.0,1415.0,wat_2000010.txt,1.0,U,U
4224,228,"['the', 'resident', 'inspectors', 'presented', 'the', 'inspection', 'results', 'to', 'general', 'plant', 'and', 'other', 'members', 'of', 'licensee', 'management', 'at', 'the', 'conclusion', 'of', 'the', 'inspection', 'on', 'october']",143.0,165.0,373.0,wat_2000010.txt,0.0,U,N
4226,230,"['the', 'inspectors', 'asked', 'the', 'licensee', 'whether', 'any', 'materials', 'examined', 'during', 'the', 'inspection', 'should', 'be', 'considered']",143.0,422.0,542.0,wat_2000010.txt,0.0,U,U
4237,241,"['safeguards', 'system', 'vulnerability']",153.0,146.0,193.0,wat_2000010.txt,0.0,U,U
4248,252,[],161.0,189.0,208.0,wat_2000010.txt,0.0,U,U
4255,259,"['the', 'new', 'process', 'monitors', 'licensee', 'performance', 'in', 'three', 'broad', 'areas', 'strategic', 'performance', 'reactor', 'safety', 'accidents', 'and', 'reducing', 'the', 'consequences', 'of', 'accidents', 'if', 'they', 'radiation', 'safety', 'plant', 'employees', 'and', 'the', 'public', 'during', 'routine', 'and', 'safeguards', 'the', 'plant', 'against', 'sabotage', 'or', 'other', 'security']",165.0,394.0,762.0,wat_2000010.txt,0.0,U,N
4258,262,"['inspection', 'findings', 'will', 'be', 'evaluated', 'according', 'to', 'their', 'potential', 'significance', 'for', 'using', 'the', 'significance', 'determination', 'and', 'assigned', 'colors', 'of', 'yellow', 'or']",167.0,190.0,379.0,wat_2000010.txt,0.0,U,N
4265,269,"['green', 'indicators', 'represent', 'performance', 'at', 'level', 'requiring', 'no', 'additional', 'nrc', 'oversight', 'beyond', 'the', 'baseline']",167.0,1078.0,1198.0,wat_2000010.txt,0.0,U,U
4266,270,"['white', 'corresponds', 'to', 'performance', 'that', 'may', 'result', 'in', 'increased', 'nrc']",167.0,1198.0,1274.0,wat_2000010.txt,1.0,U,U
4267,271,"['yellow', 'represents', 'performance', 'that', 'minimally', 'reduces', 'safety', 'margin', 'and', 'requires', 'even', 'more', 'nrc']",167.0,1274.0,1378.0,wat_2000010.txt,0.0,U,U
4268,272,"['red', 'indicates', 'performance', 'that', 'represents', 'significant', 'reduction', 'in', 'safety', 'margin', 'but', 'still', 'provides', 'adequate', 'protection', 'to', 'public', 'health', 'and']",167.0,1378.0,1528.0,wat_2000010.txt,1.0,U,U
4270,274,"['the', 'agency', 'will', 'use', 'an', 'action', 'matrix', 'to', 'determine', 'in', 'predictable', 'manner', 'which', 'regulatory', 'actions', 'should', 'be', 'taken', 'based', 'on']",167.0,1682.0,1843.0,wat_2000010.txt,0.0,U,N
4995,0,"['may', 'kevin', 'walsh', 'vice', 'president', 'operations', 'waterford', 'entergy', 'river', 'road', 'la', 'waterford', 'steam', 'electric', 'unit', 'nrc', 'integrated', 'inspection', 'report', 'dear', 'on', 'april', 'the', 'nrc', 'completed', 'an', 'inspection', 'at', 'your', 'waterford', 'steam', 'electric', 'unit']",0.0,0.0,345.0,ML071350662.txt,0.0,U,U
4997,2,"['this', 'inspection', 'examined', 'activities', 'conducted', 'under', 'your', 'license', 'as', 'they', 'relate', 'to', 'safety', 'and', 'compliance', 'with', 'the', 'rules', 'and', 'regulations', 'and', 'with', 'the', 'conditions', 'of', 'your']",0.0,480.0,669.0,ML071350662.txt,1.0,U,N
5000,5,"['one', 'of', 'these', 'findings', 'was', 'determined', 'to', 'involve', 'violation', 'of', 'nrc']",0.0,848.0,928.0,ML071350662.txt,0.0,U,U
5009,14,"['box', 'ms', 'general', 'plant', 'operations', 'waterford', 'ses', 'entergy', 'river', 'road', 'la', 'licensing', 'entergy', 'river', 'road', 'la', 'chairman', 'louisiana', 'public', 'service', 'commission']",6.0,842.0,1123.0,ML071350662.txt,0.0,U,U
5015,20,"['of', 'homeland', 'security', 'north', 'loop', 'federal', 'regional', 'center', 'tx']",12.0,156.0,241.0,ML071350662.txt,0.0,U,U
5027,32,"['summary', 'of', 'findings']",30.0,0.0,20.0,ML071350662.txt,0.0,U,U
5030,35,"['the', 'significance', 'of', 'most', 'findings', 'are', 'indicated', 'by', 'their', 'color', 'using', 'inspection', 'manual', 'chapter', 'determination']",31.0,316.0,494.0,ML071350662.txt,1.0,U,U
5031,36,"['findings', 'for', 'which', 'the', 'sdp', 'does', 'not', 'apply', 'may', 'be', 'green', 'or', 'be', 'assigned', 'severity', 'level', 'after', 'nrc', 'management']",31.0,494.0,609.0,ML071350662.txt,0.0,U,U
5033,38,"['and', 'findings', 'mitigating', 'systems']",31.0,783.0,869.0,ML071350662.txt,0.0,U,U
5034,39,"['the', 'inspectors', 'identified', 'green', 'noncited', 'violation', 'of', 'cfr', 'appendix', 'criterion', 'for', 'failure', 'to', 'assure', 'that', 'the', 'design', 'as', 'specified', 'in', 'the', 'license', 'was', 'correctly', 'translated', 'into', 'drawings', 'and', 'the', 'actual', 'plant']",31.0,869.0,1140.0,ML071350662.txt,1.0,N,N
5035,40,"['waterford', 'final', 'safety', 'analysis', 'section', 'describes', 'openings', 'in', 'the', 'dry', 'cooling', 'tower', 'cubicles', 'that', 'help', 'preclude', 'the', 'possibility', 'of', 'flooding', 'motor', 'control', 'centers', 'and', 'during', 'the', 'probable', 'maximum', 'precipitation']",31.0,1140.0,1405.0,ML071350662.txt,1.0,U,N
5041,46,"['the', 'normal', 'floor', 'drains', 'had', 'historically', 'clogged', 'and', 'the', 'drainage', 'openings', 'were', 'needed', 'to', 'limit', 'flood', 'related', 'challenges', 'to', 'the', 'motor', 'control']",31.0,2149.0,2299.0,ML071350662.txt,1.0,U,U
5048,53,"['the', 'train', 'dry', 'cooling', 'tower', 'sump', 'pump', 'was', 'stored', 'near', 'nonseismic', 'equipment', 'which', 'could', 'fall', 'and', 'damage', 'the', 'pump', 'during', 'an']",39.0,194.0,373.0,ML071350662.txt,0.0,U,N
5049,54,"['the', 'dry', 'cooling', 'tower', 'sump', 'pumps', 'are', 'equipment', 'important', 'to', 'safety', 'that', 'are', 'required', 'to', 'protect', 'the', 'ultimate', 'heat', 'sink', 'during', 'standard', 'project', 'storm', 'coincident', 'with', 'an']",39.0,373.0,584.0,ML071350662.txt,0.0,U,N
5055,60,[],43.0,0.0,31.0,ML071350662.txt,0.0,U,U
5067,72,"['documents', 'reviewed', 'by', 'the', 'inspectors', 'included', 'operating', 'procedure', 'weather', 'and', 'revision', 'and', 'engineering', 'calculation', 'tornado', 'generated', 'missile', 'strike', 'at', 'waterford', 'revision']",51.0,0.0,242.0,ML071350662.txt,0.0,U,U
5072,77,['enclosure'],55.0,0.0,9.0,ML071350662.txt,0.0,U,U
5085,90,"['findings', 'no', 'findings', 'of', 'significance', 'were']",59.0,846.0,899.0,ML071350662.txt,0.0,U,U
5087,92,['enclosure'],63.0,0.0,9.0,ML071350662.txt,0.0,U,U
5088,93,"['fire', 'protection']",65.0,0.0,38.0,ML071350662.txt,0.0,U,U
5089,94,"['quarterly', 'inspection', 'inspection', 'scope', 'the', 'inspectors', 'walked', 'down', 'the', 'six', 'plant', 'areas', 'listed', 'below', 'to', 'assess', 'the', 'material', 'condition', 'of', 'active', 'and', 'passive', 'fire', 'protection', 'features', 'and', 'their', 'operational', 'lineup', 'and']",65.0,38.0,259.0,ML071350662.txt,0.0,U,N
5090,95,"['the', 'verified', 'that', 'transient', 'combustibles', 'and', 'hot', 'work', 'activities', 'were', 'controlled', 'in', 'accordance', 'with', 'plant', 'observed', 'the', 'condition', 'of', 'fire', 'detection', 'devices', 'to', 'verify', 'that', 'they', 'remained', 'observed', 'fire', 'suppression', 'systems', 'to', 'verify', 'that', 'they', 'remained', 'functional', 'and', 'that', 'access', 'to', 'manual', 'actuators', 'was', 'verified', 'that', 'fire', 'extinguishers', 'and', 'hose', 'stations', 'were', 'provided', 'at', 'their', 'designated', 'locations', 'and', 'that', 'they', 'were', 'in', 'satisfactory', 'verified', 'that', 'passive', 'fire', 'protection', 'features', 'raceway', 'fire', 'fire', 'steel', 'fire', 'penetration', 'and', 'oil', 'collection', 'were', 'in', 'satisfactory', 'material', 'verified', 'that', 'adequate', 'compensatory', 'measures', 'were', 'established', 'for', 'degraded', 'or', 'inoperable', 'fire', 'protection', 'features', 'and', 'that', 'the', 'compensatory', 'measures', 'were', 'commensurate', 'with', 'the', 'significance', 'of', 'the', 'and', 'reviewed', 'corrective', 'action', 'program', 'documents', 'to', 'verify', 'that', 'the', 'licensee', 'identified', 'and', 'corrected', 'fire', 'protection']",65.0,259.0,1327.0,ML071350662.txt,0.0,U,N
5095,100,"['findings', 'no', 'findings', 'of', 'significance', 'were']",67.0,105.0,158.0,ML071350662.txt,0.0,U,U
5096,101,[],67.0,158.0,163.0,ML071350662.txt,0.0,U,U
5107,112,"['documents', 'reviewed', 'by', 'the', 'inspectors', 'emergency', 'operating', 'procedure', 'post', 'trip', 'revision', 'emergency', 'operating', 'procedure', 'of', 'offsite', 'of', 'forced', 'revision', 'emergency', 'planning', 'procedure', 'and', 'classification', 'of', 'emergency', 'revision']",69.0,1316.0,1661.0,ML071350662.txt,0.0,U,N
5109,114,[],71.0,36.0,38.0,ML071350662.txt,0.0,U,U
5112,117,['enclosure'],75.0,0.0,9.0,ML071350662.txt,0.0,U,U
5115,120,"['the', 'purpose', 'of', 'this', 'review', 'was', 'to', 'determine', 'if', 'the', 'simulator', 'was', 'capable', 'of', 'supporting', 'initial', 'supporting', 'requalification', 'training', 'required', 'for', 'all', 'licensed', 'operators', 'on', 'and', 'supporting', 'reactivity', 'and', 'control', 'manipulations', 'for', 'initial', 'license']",79.0,236.0,512.0,ML071350662.txt,1.0,U,N
5116,121,"['the', 'inspector', 'reviewed', 'the', 'simulator', 'annual', 'performance', 'test', 'book', 'for', 'in', 'which', 'most', 'of', 'the', 'annual', 'tests', 'were', 'conducted', 'between', 'september', 'and', 'december', 'using', 'power', 'plant', 'simulators', 'for', 'use', 'in', 'operator', 'training', 'and', 'as', 'committed', 'to', 'by', 'the', 'licensee', 'in', 'their', 'simulator', 'testing', 'procedure', 'annual', 'performance', 'revision']",79.0,512.0,925.0,ML071350662.txt,1.0,U,N
5117,122,"['because', 'the', 'licensee', 'communicated', 'to', 'the', 'inspector', 'that', 'the', 'simulator', 'would', 'not', 'be', 'used', 'for', 'reactivity', 'manipulation', 'credits', 'on', 'the', 'next', 'small', 'sample', 'of', 'the', 'core', 'performance', 'test', 'documents', 'were', 'reviewed', 'in', 'order', 'to', 'assess', 'the', 'adequacy', 'of', 'the', 'simulator', 'in', 'supporting', 'reactivity', 'and', 'control', 'manipulations', 'for', 'future', 'exams', 'as', 'documented', 'on', 'nrc', 'form', 'qualification']",79.0,925.0,1317.0,ML071350662.txt,0.0,U,N
5120,125,"['the', 'inspector', 'reviewed', 'the', 'criteria', 'in', 'cfr', 'against', 'the', 'core', 'performance', 'test', 'document', 'samples', 'and', 'the', 'cycle', 'test', 'data', 'from', 'the']",79.0,1583.0,1734.0,ML071350662.txt,0.0,U,N
5129,134,"['versus', 'training', 'impact', 'for', 'major', 'model', 'upgrades', 'that', 'would', 'improve', 'training', 'on', 'the', 'emergency', 'operating', 'procedures', 'and', 'integrated', 'plant']",81.0,0.0,147.0,ML071350662.txt,0.0,U,U
5135,140,"['routine', 'maintenance', 'effectiveness', 'inspection', 'scope', 'the', 'inspectors', 'reviewed', 'the', 'two', 'equipment', 'performance', 'issues', 'listed', 'below', 'verify', 'the', 'appropriate', 'handling', 'of', 'and', 'component', 'performance', 'or', 'condition', 'verify', 'the', 'appropriate', 'handling', 'of', 'degraded', 'and', 'component', 'functional', 'evaluate', 'the', 'role', 'of', 'work', 'practices', 'and', 'common', 'cause', 'and', 'evaluate', 'the', 'handling', 'of', 'and', 'component', 'issues', 'reviewed', 'under', 'the', 'requirements', 'of', 'the', 'maintenance', 'cfr', 'part', 'appendix', 'and', 'the', 'technical']",81.0,871.0,1469.0,ML071350662.txt,0.0,U,N
5140,145,"['findings', 'no', 'findings', 'of', 'significance', 'were']",83.0,116.0,169.0,ML071350662.txt,0.0,U,U
5141,146,"['triennial', 'periodic', 'evaluation', 'inspection', 'scope', 'the', 'inspector', 'reviewed', 'the', 'overall', 'implementation', 'of', 'the', 'maintenance', 'cfr', 'for', 'monitoring', 'the', 'effectiveness', 'of', 'maintenance', 'at']",83.0,169.0,386.0,ML071350662.txt,0.0,U,N
5142,147,[],85.0,0.0,3.0,ML071350662.txt,0.0,U,U
5154,159,"['the', 'inspector', 'completed', 'four', 'inspection']",91.0,543.0,591.0,ML071350662.txt,0.0,U,U
5156,161,['findings'],91.0,593.0,615.0,ML071350662.txt,0.0,U,U
5160,165,"['the', 'final', 'safety', 'analysis', 'report', 'states', 'that', 'openings', 'are', 'provided', 'for', 'the', 'respective', 'dry', 'cooling', 'tower', 'cubicles', 'in', 'order', 'to', 'further', 'preclude', 'the', 'possibility', 'of', 'flooding', 'motor', 'control', 'centers', 'and']",91.0,1213.0,1425.0,ML071350662.txt,1.0,U,N
5161,166,"['these', 'openings', 'will', 'drain', 'water', 'from', 'the', 'cubicle', 'in', 'the', 'event', 'of', 'localized', 'drain']",91.0,1425.0,1529.0,ML071350662.txt,0.0,U,U
5168,173,"['the', 'inspector', 'determined', 'that', 'the', 'performance', 'deficiency', 'did', 'not', 'constitute', 'minor', 'dimensional', 'discrepancy', 'because', 'there', 'was', 'loss', 'of', 'the', 'design', 'function', 'of', 'the', 'openings', 'to', 'further', 'preclude', 'the', 'possibility', 'of', 'flooding', 'motor', 'control', 'centers', 'and']",93.0,576.0,852.0,ML071350662.txt,1.0,U,N
5170,175,[],93.0,969.0,978.0,ML071350662.txt,0.0,U,U
5173,178,"['the', 'normal', 'floor', 'drains', 'had', 'historically', 'clogged', 'and', 'the', 'drainage', 'openings', 'were', 'needed', 'to', 'limit', 'flood', 'related', 'challenges', 'to', 'the', 'motor', 'control']",93.0,1370.0,1520.0,ML071350662.txt,1.0,U,U
5176,181,"['the', 'violation', 'is', 'not', 'considered', 'to', 'have', 'aspect', 'because', 'it', 'is', 'not', 'considered', 'an', 'indicator', 'of', 'current']",93.0,1933.0,2061.0,ML071350662.txt,0.0,U,N
5182,187,['enclosure'],97.0,0.0,9.0,ML071350662.txt,0.0,U,U
5185,190,"['this', 'issue', 'is', 'in', 'the', 'corrective', 'action', 'program', 'as', 'condition', 'reports', 'and']",99.0,207.0,326.0,ML071350662.txt,0.0,U,U
5192,197,"['findings', 'no', 'findings', 'of', 'significance', 'were']",101.0,107.0,160.0,ML071350662.txt,0.0,U,U
5201,206,[],109.0,105.0,107.0,ML071350662.txt,0.0,U,U
5205,210,"['for', 'each', 'the', 'reviewed', 'the', 'applicable', 'licensing', 'basis', 'documents', 'to', 'determine', 'the', 'safety', 'evaluated', 'the', 'safety', 'functions', 'that', 'may', 'have', 'been', 'effected', 'by', 'the', 'maintenance', 'and', 'reviewed', 'the', 'test', 'procedure', 'to', 'ensure', 'it', 'adequately', 'tested', 'the', 'safety', 'function', 'that', 'may', 'have', 'been']",109.0,339.0,686.0,ML071350662.txt,0.0,U,N
5211,216,"['documents', 'reviewed', 'by', 'the', 'inspectors', 'are', 'listed', 'in', 'the']",115.0,0.0,66.0,ML071350662.txt,0.0,U,U
5215,220,"['surveillance', 'testing']",115.0,159.0,198.0,ML071350662.txt,0.0,U,U
5221,226,"['february', 'surveillance', 'procedure', 'purge', 'valve', 'leakage', 'revision', 'change']",115.0,1762.0,1878.0,ML071350662.txt,0.0,U,U
5229,234,"['march', 'surveillance', 'procedure', 'cooling', 'water', 'and', 'auxiliary', 'component', 'cooling', 'water', 'pump', 'and', 'valve', 'operability', 'revision']",125.0,209.0,368.0,ML071350662.txt,0.0,U,U
5230,235,"['this', 'test', 'verified', 'operability', 'of', 'auxiliary', 'component', 'cooling', 'water', 'pump', 'april', 'surveillance', 'procedure', 'coolant', 'system', 'water', 'inventory', 'revision']",125.0,368.0,556.0,ML071350662.txt,0.0,U,U
5240,245,"['april', 'the', 'drill', 'involved', 'multiple', 'equipment', 'including', 'failure', 'of', 'pressurizer', 'pressure', 'and', 'level', 'and', 'main', 'turbine', 'trip', 'without', 'an', 'automatic', 'reactor', 'resulting', 'in', 'an', 'anticipated', 'transient', 'without']",131.0,949.0,1206.0,ML071350662.txt,0.0,U,N
5241,246,"['this', 'resulted', 'in', 'an', 'alert', 'due', 'to', 'reactor', 'coolant', 'system', 'leakage', 'greater', 'than', 'available', 'charging', 'pump', 'as', 'well', 'as', 'failure', 'of', 'the', 'reactor', 'protection', 'system', 'to', 'automatically', 'trip', 'the', 'reactor', 'when', 'setpoint', 'had', 'been']",131.0,1206.0,1439.0,ML071350662.txt,0.0,U,N
5243,248,[],135.0,0.0,4.0,ML071350662.txt,0.0,U,U
